file,emotion
synthesized_audio/de4_scared_p002255.wav,fear
synthesized_audio/de1_happy_p002268.wav,happiness
synthesized_audio/de1_angry_p002269.wav,anger
synthesized_audio/de1_neutral_p002271.wav,neutral
synthesized_audio/de1_bored_p002272.wav,boredom
synthesized_audio/de2_happy_p002274.wav,happiness
synthesized_audio/de2_angry_p002275.wav,anger
synthesized_audio/de2_neutral_p002277.wav,neutral
synthesized_audio/de2_bored_p002278.wav,boredom
synthesized_audio/de2_scared_p002279.wav,fear
synthesized_audio/de3_happy_p002280.wav,happiness
synthesized_audio/de3_sad_p002282.wav,sadness
synthesized_audio/de3_neutral_p002283.wav,neutral
synthesized_audio/de4_happy_p002286.wav,happiness
synthesized_audio/de4_angry_p002287.wav,anger
synthesized_audio/de4_sad_p002288.wav,sadness
synthesized_audio/de4_neutral_p002289.wav,neutral
synthesized_audio/de4_bored_p002290.wav,boredom
synthesized_audio/de4_scared_p002291.wav,fear
synthesized_audio/de1_happy_p002304.wav,happiness
synthesized_audio/de1_sad_p002306.wav,sadness
synthesized_audio/de1_neutral_p002307.wav,neutral
synthesized_audio/de1_bored_p002308.wav,boredom
synthesized_audio/de2_happy_p002310.wav,happiness
synthesized_audio/de2_sad_p002312.wav,sadness
synthesized_audio/de2_neutral_p002313.wav,neutral
synthesized_audio/de2_bored_p002314.wav,boredom
synthesized_audio/de2_scared_p002315.wav,fear
synthesized_audio/de3_happy_p002316.wav,happiness
synthesized_audio/de3_angry_p002317.wav,anger
synthesized_audio/de3_sad_p002318.wav,sadness
synthesized_audio/de3_neutral_p002319.wav,neutral
synthesized_audio/de3_scared_p002321.wav,fear
synthesized_audio/de4_happy_p002322.wav,happiness
synthesized_audio/de4_angry_p002323.wav,anger
synthesized_audio/de4_sad_p002324.wav,sadness
synthesized_audio/de4_neutral_p002325.wav,neutral
synthesized_audio/de4_bored_p002326.wav,boredom
synthesized_audio/de4_scared_p002327.wav,fear
synthesized_audio/de1_happy_p002340.wav,happiness
synthesized_audio/de1_sad_p002342.wav,sadness
synthesized_audio/de1_neutral_p002343.wav,neutral
synthesized_audio/de1_bored_p002344.wav,boredom
synthesized_audio/de1_scared_p002345.wav,fear
synthesized_audio/de2_happy_p002346.wav,happiness
synthesized_audio/de2_angry_p002347.wav,anger
synthesized_audio/de2_bored_p002350.wav,boredom
synthesized_audio/de2_scared_p002351.wav,fear
synthesized_audio/de3_happy_p002352.wav,happiness
synthesized_audio/de3_angry_p002353.wav,anger
synthesized_audio/de3_neutral_p002355.wav,neutral
synthesized_audio/de3_bored_p002356.wav,boredom
synthesized_audio/de3_scared_p002357.wav,fear
synthesized_audio/de4_happy_p002358.wav,happiness
synthesized_audio/de4_angry_p002359.wav,anger
synthesized_audio/de4_sad_p002360.wav,sadness
synthesized_audio/de4_neutral_p002361.wav,neutral
synthesized_audio/de4_bored_p002362.wav,boredom
synthesized_audio/de4_scared_p002363.wav,fear
synthesized_audio/de1_sad_p002378.wav,sadness
synthesized_audio/de1_neutral_p002379.wav,neutral
synthesized_audio/de1_bored_p002380.wav,boredom
synthesized_audio/de2_happy_p002382.wav,happiness
synthesized_audio/de2_angry_p002383.wav,anger
synthesized_audio/de2_sad_p002384.wav,sadness
synthesized_audio/de2_neutral_p002385.wav,neutral
synthesized_audio/de2_bored_p002386.wav,boredom
synthesized_audio/de3_neutral_p002391.wav,neutral
synthesized_audio/de3_bored_p002392.wav,boredom
synthesized_audio/de4_happy_p002394.wav,happiness
synthesized_audio/de4_angry_p002395.wav,anger
synthesized_audio/de4_sad_p002396.wav,sadness
synthesized_audio/de4_neutral_p002397.wav,neutral
synthesized_audio/de4_scared_p002399.wav,fear
synthesized_audio/de1_happy_p002412.wav,happiness
synthesized_audio/de1_angry_p002413.wav,anger
synthesized_audio/de1_sad_p002414.wav,sadness
synthesized_audio/de2_happy_p002418.wav,happiness
synthesized_audio/de2_angry_p002419.wav,anger
synthesized_audio/de2_sad_p002420.wav,sadness
synthesized_audio/de2_neutral_p002421.wav,neutral
synthesized_audio/de2_bored_p002422.wav,boredom
synthesized_audio/de2_scared_p002423.wav,fear
synthesized_audio/de3_happy_p002424.wav,happiness
synthesized_audio/de3_sad_p002426.wav,sadness
synthesized_audio/de3_neutral_p002427.wav,neutral
synthesized_audio/de3_bored_p002428.wav,boredom
synthesized_audio/de3_scared_p002429.wav,fear
synthesized_audio/de4_happy_p002430.wav,happiness
synthesized_audio/de4_angry_p002431.wav,anger
synthesized_audio/de4_sad_p002432.wav,sadness
synthesized_audio/de4_neutral_p002433.wav,neutral
synthesized_audio/de4_bored_p002434.wav,boredom
synthesized_audio/de4_scared_p002435.wav,fear
synthesized_audio/de1_angry_p002449.wav,anger
synthesized_audio/de1_sad_p002450.wav,sadness
synthesized_audio/de1_neutral_p002451.wav,neutral
synthesized_audio/de1_bored_p002452.wav,boredom
synthesized_audio/de1_scared_p002453.wav,fear
synthesized_audio/de2_happy_p002454.wav,happiness
synthesized_audio/de2_sad_p002456.wav,sadness
synthesized_audio/de2_neutral_p002457.wav,neutral
synthesized_audio/de2_bored_p002458.wav,boredom
synthesized_audio/de2_scared_p002459.wav,fear
synthesized_audio/de3_happy_p002460.wav,happiness
synthesized_audio/de3_angry_p002461.wav,anger
synthesized_audio/de3_bored_p002464.wav,boredom
synthesized_audio/de3_scared_p002465.wav,fear
synthesized_audio/de4_happy_p002466.wav,happiness
synthesized_audio/de4_angry_p002467.wav,anger
synthesized_audio/de4_sad_p002468.wav,sadness
synthesized_audio/de4_neutral_p002469.wav,neutral
synthesized_audio/de4_bored_p002470.wav,boredom
synthesized_audio/de1_happy_p002484.wav,happiness
synthesized_audio/de1_neutral_p002487.wav,neutral
synthesized_audio/de1_bored_p002488.wav,boredom
synthesized_audio/de1_scared_p002489.wav,fear
synthesized_audio/de2_sad_p002492.wav,sadness
synthesized_audio/de2_neutral_p002493.wav,neutral
synthesized_audio/de2_bored_p002494.wav,boredom
synthesized_audio/de3_happy_p002496.wav,happiness
synthesized_audio/de3_sad_p002498.wav,sadness
synthesized_audio/de3_neutral_p002499.wav,neutral
synthesized_audio/de3_bored_p002500.wav,boredom
synthesized_audio/de4_happy_p002502.wav,happiness
synthesized_audio/de4_angry_p002503.wav,anger
synthesized_audio/de4_sad_p002504.wav,sadness
synthesized_audio/de4_neutral_p002505.wav,neutral
synthesized_audio/de4_bored_p002506.wav,boredom
synthesized_audio/de4_scared_p002507.wav,fear
synthesized_audio/de1_sad_p002522.wav,sadness
synthesized_audio/de1_neutral_p002523.wav,neutral
synthesized_audio/de1_bored_p002524.wav,boredom
synthesized_audio/de1_scared_p002525.wav,fear
synthesized_audio/de2_happy_p002526.wav,happiness
synthesized_audio/de2_angry_p002527.wav,anger
synthesized_audio/de2_sad_p002528.wav,sadness
synthesized_audio/de2_neutral_p002529.wav,neutral
synthesized_audio/de2_bored_p002530.wav,boredom
synthesized_audio/de2_scared_p002531.wav,fear
synthesized_audio/de3_happy_p002532.wav,happiness
synthesized_audio/de3_angry_p002533.wav,anger
synthesized_audio/de3_sad_p002534.wav,sadness
synthesized_audio/de3_neutral_p002535.wav,neutral
synthesized_audio/de3_bored_p002536.wav,boredom
synthesized_audio/de3_scared_p002537.wav,fear
synthesized_audio/de4_happy_p002538.wav,happiness
synthesized_audio/de4_angry_p002539.wav,anger
synthesized_audio/de4_neutral_p002541.wav,neutral
synthesized_audio/de4_bored_p002542.wav,boredom
synthesized_audio/de4_scared_p002543.wav,fear
synthesized_audio/de1_happy_p002556.wav,happiness
synthesized_audio/de1_sad_p002558.wav,sadness
synthesized_audio/de1_bored_p002560.wav,boredom
synthesized_audio/de1_scared_p002561.wav,fear
synthesized_audio/de2_happy_p002562.wav,happiness
synthesized_audio/de2_sad_p002564.wav,sadness
synthesized_audio/de2_neutral_p002565.wav,neutral
synthesized_audio/de2_bored_p002566.wav,boredom
synthesized_audio/de2_scared_p002567.wav,fear
synthesized_audio/de3_happy_p002568.wav,happiness
synthesized_audio/de3_sad_p002570.wav,sadness
synthesized_audio/de3_neutral_p002571.wav,neutral
synthesized_audio/de3_scared_p002573.wav,fear
synthesized_audio/de4_happy_p002574.wav,happiness
synthesized_audio/de4_angry_p002575.wav,anger
synthesized_audio/de4_sad_p002576.wav,sadness
synthesized_audio/de4_neutral_p002577.wav,neutral
synthesized_audio/de4_bored_p002578.wav,boredom
synthesized_audio/de4_scared_p002579.wav,fear
synthesized_audio/de1_happy_p002592.wav,happiness
synthesized_audio/de1_neutral_p002595.wav,neutral
synthesized_audio/de1_bored_p002596.wav,boredom
synthesized_audio/de1_scared_p002597.wav,fear
synthesized_audio/de2_happy_p002598.wav,happiness
synthesized_audio/de2_angry_p002599.wav,anger
synthesized_audio/de2_sad_p002600.wav,sadness
synthesized_audio/de2_neutral_p002601.wav,neutral
synthesized_audio/de2_bored_p002602.wav,boredom
synthesized_audio/de2_scared_p002603.wav,fear
synthesized_audio/de3_happy_p002604.wav,happiness
synthesized_audio/de3_sad_p002606.wav,sadness
synthesized_audio/de3_neutral_p002607.wav,neutral
synthesized_audio/de3_bored_p002608.wav,boredom
synthesized_audio/de3_scared_p002609.wav,fear
synthesized_audio/de4_happy_p002610.wav,happiness
synthesized_audio/de4_angry_p002611.wav,anger
synthesized_audio/de4_neutral_p002613.wav,neutral
synthesized_audio/de1_happy_p002628.wav,happiness
synthesized_audio/de1_angry_p002629.wav,anger
synthesized_audio/de1_sad_p002630.wav,sadness
synthesized_audio/de1_neutral_p002631.wav,neutral
synthesized_audio/de1_bored_p002632.wav,boredom
synthesized_audio/de2_neutral_p002637.wav,neutral
synthesized_audio/de2_bored_p002638.wav,boredom
synthesized_audio/de3_happy_p002640.wav,happiness
synthesized_audio/de3_angry_p002641.wav,anger
synthesized_audio/de3_sad_p002642.wav,sadness
synthesized_audio/de3_neutral_p002643.wav,neutral
synthesized_audio/de3_bored_p002644.wav,boredom
synthesized_audio/de3_scared_p002645.wav,fear
synthesized_audio/de4_sad_p002648.wav,sadness
synthesized_audio/de4_neutral_p002649.wav,neutral
synthesized_audio/de4_bored_p002650.wav,boredom
synthesized_audio/de4_scared_p002651.wav,fear
synthesized_audio/de1_angry_p002665.wav,anger
synthesized_audio/de1_sad_p002666.wav,sadness
synthesized_audio/de1_neutral_p002667.wav,neutral
synthesized_audio/de1_bored_p002668.wav,boredom
synthesized_audio/de1_scared_p002669.wav,fear
synthesized_audio/de2_neutral_p002673.wav,neutral
synthesized_audio/de2_scared_p002675.wav,fear
synthesized_audio/de3_neutral_p002679.wav,neutral
synthesized_audio/de3_bored_p002680.wav,boredom
synthesized_audio/de4_happy_p002682.wav,happiness
synthesized_audio/de4_angry_p002683.wav,anger
synthesized_audio/de4_sad_p002684.wav,sadness
synthesized_audio/de4_neutral_p002685.wav,neutral
synthesized_audio/de4_bored_p002686.wav,boredom
synthesized_audio/de4_scared_p002687.wav,fear
synthesized_audio/de1_happy_p002700.wav,happiness
synthesized_audio/de1_angry_p002701.wav,anger
synthesized_audio/de1_sad_p002702.wav,sadness
synthesized_audio/de1_neutral_p002703.wav,neutral
synthesized_audio/de1_bored_p002704.wav,boredom
synthesized_audio/de2_sad_p002708.wav,sadness
synthesized_audio/de2_bored_p002710.wav,boredom
synthesized_audio/de2_scared_p002711.wav,fear
synthesized_audio/de3_happy_p002712.wav,happiness
synthesized_audio/de3_angry_p002713.wav,anger
synthesized_audio/de3_sad_p002714.wav,sadness
synthesized_audio/de3_neutral_p002715.wav,neutral
synthesized_audio/de3_bored_p002716.wav,boredom
synthesized_audio/de3_scared_p002717.wav,fear
synthesized_audio/de4_happy_p002718.wav,happiness
synthesized_audio/de4_angry_p002719.wav,anger
synthesized_audio/de4_sad_p002720.wav,sadness
synthesized_audio/de4_neutral_p002721.wav,neutral
synthesized_audio/de4_bored_p002722.wav,boredom
synthesized_audio/de4_scared_p002723.wav,fear
synthesized_audio/de1_happy_p002736.wav,happiness
synthesized_audio/de1_sad_p002738.wav,sadness
synthesized_audio/de1_neutral_p002739.wav,neutral
synthesized_audio/de1_bored_p002740.wav,boredom
synthesized_audio/de2_happy_p002742.wav,happiness
synthesized_audio/de2_angry_p002743.wav,anger
synthesized_audio/de2_neutral_p002745.wav,neutral
synthesized_audio/de2_bored_p002746.wav,boredom
synthesized_audio/de3_happy_p002748.wav,happiness
synthesized_audio/de3_angry_p002749.wav,anger
synthesized_audio/de4_angry_p002755.wav,anger
synthesized_audio/de4_sad_p002756.wav,sadness
synthesized_audio/de4_neutral_p002757.wav,neutral
synthesized_audio/de4_bored_p002758.wav,boredom
synthesized_audio/de4_scared_p002759.wav,fear
synthesized_audio/de1_happy_p002772.wav,happiness
synthesized_audio/de1_angry_p002773.wav,anger
synthesized_audio/de1_sad_p002774.wav,sadness
synthesized_audio/de1_bored_p002776.wav,boredom
synthesized_audio/de1_scared_p002777.wav,fear
synthesized_audio/de2_happy_p002778.wav,happiness
synthesized_audio/de2_angry_p002779.wav,anger
synthesized_audio/de2_neutral_p002781.wav,neutral
synthesized_audio/de2_bored_p002782.wav,boredom
synthesized_audio/de3_happy_p002784.wav,happiness
synthesized_audio/de3_angry_p002785.wav,anger
synthesized_audio/de3_neutral_p002787.wav,neutral
synthesized_audio/de3_bored_p002788.wav,boredom
synthesized_audio/de4_happy_p002790.wav,happiness
synthesized_audio/de4_angry_p002791.wav,anger
synthesized_audio/de4_neutral_p002793.wav,neutral
synthesized_audio/de4_bored_p002794.wav,boredom
synthesized_audio/de1_happy_p002808.wav,happiness
synthesized_audio/de1_sad_p002810.wav,sadness
synthesized_audio/de1_neutral_p002811.wav,neutral
synthesized_audio/de1_bored_p002812.wav,boredom
synthesized_audio/de1_scared_p002813.wav,fear
synthesized_audio/de2_sad_p002816.wav,sadness
synthesized_audio/de2_neutral_p002817.wav,neutral
synthesized_audio/de3_sad_p002822.wav,sadness
synthesized_audio/de3_neutral_p002823.wav,neutral
synthesized_audio/de3_bored_p002824.wav,boredom
synthesized_audio/de3_scared_p002825.wav,fear
synthesized_audio/de4_angry_p002827.wav,anger
synthesized_audio/de4_sad_p002828.wav,sadness
synthesized_audio/de4_neutral_p002829.wav,neutral
synthesized_audio/de4_bored_p002830.wav,boredom
synthesized_audio/de4_scared_p002831.wav,fear
synthesized_audio/de1_bored_p002848.wav,boredom
synthesized_audio/de2_happy_p002850.wav,happiness
synthesized_audio/de2_bored_p002854.wav,boredom
synthesized_audio/de2_scared_p002855.wav,fear
synthesized_audio/de3_sad_p002858.wav,sadness
synthesized_audio/de3_neutral_p002859.wav,neutral
synthesized_audio/de3_bored_p002860.wav,boredom
synthesized_audio/de4_happy_p002862.wav,happiness
synthesized_audio/de4_angry_p002863.wav,anger
synthesized_audio/de4_sad_p002864.wav,sadness
synthesized_audio/de4_neutral_p002865.wav,neutral
synthesized_audio/de4_bored_p002866.wav,boredom
synthesized_audio/de4_scared_p002867.wav,fear
synthesized_audio/de1_happy_p002880.wav,happiness
synthesized_audio/de1_neutral_p002883.wav,neutral
synthesized_audio/de1_scared_p002885.wav,fear
synthesized_audio/de2_bored_p002890.wav,boredom
synthesized_audio/de2_scared_p002891.wav,fear
synthesized_audio/de3_happy_p002892.wav,happiness
synthesized_audio/de3_angry_p002893.wav,anger
synthesized_audio/de3_sad_p002894.wav,sadness
synthesized_audio/de3_neutral_p002895.wav,neutral
synthesized_audio/de3_bored_p002896.wav,boredom
synthesized_audio/de4_happy_p002898.wav,happiness
synthesized_audio/de4_angry_p002899.wav,anger
synthesized_audio/de4_sad_p002900.wav,sadness
synthesized_audio/de4_neutral_p002901.wav,neutral
synthesized_audio/de4_bored_p002902.wav,boredom
synthesized_audio/de4_scared_p002903.wav,fear
synthesized_audio/de1_sad_p002918.wav,sadness
synthesized_audio/de1_neutral_p002919.wav,neutral
synthesized_audio/de1_bored_p002920.wav,boredom
synthesized_audio/de1_scared_p002921.wav,fear
synthesized_audio/de2_happy_p002922.wav,happiness
synthesized_audio/de2_angry_p002923.wav,anger
synthesized_audio/de2_neutral_p002925.wav,neutral
synthesized_audio/de2_bored_p002926.wav,boredom
synthesized_audio/de2_scared_p002927.wav,fear
synthesized_audio/de3_sad_p002930.wav,sadness
synthesized_audio/de3_neutral_p002931.wav,neutral
synthesized_audio/de3_bored_p002932.wav,boredom
synthesized_audio/de3_scared_p002933.wav,fear
synthesized_audio/de4_happy_p002934.wav,happiness
synthesized_audio/de4_angry_p002935.wav,anger
synthesized_audio/de4_sad_p002936.wav,sadness
synthesized_audio/de4_neutral_p002937.wav,neutral
synthesized_audio/de4_bored_p002938.wav,boredom
synthesized_audio/de4_scared_p002939.wav,fear
synthesized_audio/de2_happy_p002958.wav,happiness
synthesized_audio/de2_angry_p002959.wav,anger
synthesized_audio/de2_sad_p002960.wav,sadness
synthesized_audio/de2_neutral_p002961.wav,neutral
synthesized_audio/de2_bored_p002962.wav,boredom
synthesized_audio/de3_happy_p002964.wav,happiness
synthesized_audio/de3_angry_p002965.wav,anger
synthesized_audio/de3_sad_p002966.wav,sadness
synthesized_audio/de3_neutral_p002967.wav,neutral
synthesized_audio/de3_bored_p002968.wav,boredom
synthesized_audio/de4_happy_p002970.wav,happiness
synthesized_audio/de4_angry_p002971.wav,anger
synthesized_audio/de4_sad_p002972.wav,sadness
synthesized_audio/de4_neutral_p002973.wav,neutral
synthesized_audio/de4_bored_p002974.wav,boredom
synthesized_audio/de4_scared_p002975.wav,fear
synthesized_audio/de1_happy_p002988.wav,happiness
synthesized_audio/de1_angry_p002989.wav,anger
synthesized_audio/de1_neutral_p002991.wav,neutral
synthesized_audio/de1_scared_p002993.wav,fear
synthesized_audio/de2_happy_p002994.wav,happiness
synthesized_audio/de2_angry_p002995.wav,anger
synthesized_audio/de2_sad_p002996.wav,sadness
synthesized_audio/de2_neutral_p002997.wav,neutral
synthesized_audio/de2_bored_p002998.wav,boredom
synthesized_audio/de2_scared_p002999.wav,fear
synthesized_audio/de3_happy_p003000.wav,happiness
synthesized_audio/de3_sad_p003002.wav,sadness
synthesized_audio/de3_neutral_p003003.wav,neutral
synthesized_audio/de3_bored_p003004.wav,boredom
synthesized_audio/de3_scared_p003005.wav,fear
synthesized_audio/de4_happy_p003006.wav,happiness
synthesized_audio/de4_angry_p003007.wav,anger
synthesized_audio/de4_sad_p003008.wav,sadness
synthesized_audio/de4_neutral_p003009.wav,neutral
synthesized_audio/de4_bored_p003010.wav,boredom
synthesized_audio/de1_happy_p003024.wav,happiness
synthesized_audio/de1_neutral_p003027.wav,neutral
synthesized_audio/de1_bored_p003028.wav,boredom
synthesized_audio/de1_scared_p003029.wav,fear
synthesized_audio/de2_neutral_p003033.wav,neutral
synthesized_audio/de2_bored_p003034.wav,boredom
synthesized_audio/de3_happy_p003036.wav,happiness
synthesized_audio/de3_angry_p003037.wav,anger
synthesized_audio/de3_sad_p003038.wav,sadness
synthesized_audio/de3_neutral_p003039.wav,neutral
synthesized_audio/de3_bored_p003040.wav,boredom
synthesized_audio/de3_scared_p003041.wav,fear
synthesized_audio/de4_happy_p003042.wav,happiness
synthesized_audio/de4_angry_p003043.wav,anger
synthesized_audio/de4_sad_p003044.wav,sadness
synthesized_audio/de4_neutral_p003045.wav,neutral
synthesized_audio/de4_bored_p003046.wav,boredom
synthesized_audio/de4_scared_p003047.wav,fear
synthesized_audio/de1_neutral_p003063.wav,neutral
synthesized_audio/de1_bored_p003064.wav,boredom
synthesized_audio/de1_scared_p003065.wav,fear
synthesized_audio/de2_happy_p003066.wav,happiness
synthesized_audio/de2_angry_p003067.wav,anger
synthesized_audio/de2_sad_p003068.wav,sadness
synthesized_audio/de2_neutral_p003069.wav,neutral
synthesized_audio/de2_bored_p003070.wav,boredom
synthesized_audio/de2_scared_p003071.wav,fear
synthesized_audio/de3_happy_p003072.wav,happiness
synthesized_audio/de3_angry_p003073.wav,anger
synthesized_audio/de3_bored_p003076.wav,boredom
synthesized_audio/de3_scared_p003077.wav,fear
synthesized_audio/de4_happy_p003078.wav,happiness
synthesized_audio/de4_angry_p003079.wav,anger
synthesized_audio/de4_sad_p003080.wav,sadness
synthesized_audio/de4_neutral_p003081.wav,neutral
synthesized_audio/de4_bored_p003082.wav,boredom
synthesized_audio/de4_scared_p003083.wav,fear
synthesized_audio/de1_happy_p003096.wav,happiness
synthesized_audio/de1_sad_p003098.wav,sadness
synthesized_audio/de1_neutral_p003099.wav,neutral
synthesized_audio/de1_bored_p003100.wav,boredom
synthesized_audio/de1_scared_p003101.wav,fear
synthesized_audio/de2_happy_p003102.wav,happiness
synthesized_audio/de2_sad_p003104.wav,sadness
synthesized_audio/de2_neutral_p003105.wav,neutral
synthesized_audio/de2_bored_p003106.wav,boredom
synthesized_audio/de3_happy_p003108.wav,happiness
synthesized_audio/de3_angry_p003109.wav,anger
synthesized_audio/de3_sad_p003110.wav,sadness
synthesized_audio/de3_scared_p003113.wav,fear
synthesized_audio/de4_happy_p003114.wav,happiness
synthesized_audio/de4_angry_p003115.wav,anger
synthesized_audio/de4_sad_p003116.wav,sadness
synthesized_audio/de4_neutral_p003117.wav,neutral
synthesized_audio/de4_bored_p003118.wav,boredom
synthesized_audio/de4_scared_p003119.wav,fear
synthesized_audio/de1_scared_p003137.wav,fear
synthesized_audio/de2_happy_p003138.wav,happiness
synthesized_audio/de2_sad_p003140.wav,sadness
synthesized_audio/de2_neutral_p003141.wav,neutral
synthesized_audio/de2_bored_p003142.wav,boredom
synthesized_audio/de3_happy_p003144.wav,happiness
synthesized_audio/de3_sad_p003146.wav,sadness
synthesized_audio/de3_neutral_p003147.wav,neutral
synthesized_audio/de3_bored_p003148.wav,boredom
synthesized_audio/de4_happy_p003150.wav,happiness
synthesized_audio/de4_angry_p003151.wav,anger
synthesized_audio/de4_neutral_p003153.wav,neutral
synthesized_audio/de4_bored_p003154.wav,boredom
synthesized_audio/de4_scared_p003155.wav,fear
synthesized_audio/de1_sad_p003170.wav,sadness
synthesized_audio/de1_scared_p003173.wav,fear
synthesized_audio/de2_sad_p003176.wav,sadness
synthesized_audio/de2_neutral_p003177.wav,neutral
synthesized_audio/de2_scared_p003179.wav,fear
synthesized_audio/de3_happy_p003180.wav,happiness
synthesized_audio/de3_sad_p003182.wav,sadness
synthesized_audio/de3_bored_p003184.wav,boredom
synthesized_audio/de4_happy_p003186.wav,happiness
synthesized_audio/de4_angry_p003187.wav,anger
synthesized_audio/de4_sad_p003188.wav,sadness
synthesized_audio/de4_neutral_p003189.wav,neutral
synthesized_audio/de4_bored_p003190.wav,boredom
synthesized_audio/de4_scared_p003191.wav,fear
synthesized_audio/de1_happy_p003204.wav,happiness
synthesized_audio/de1_scared_p003209.wav,fear
synthesized_audio/de2_happy_p003210.wav,happiness
synthesized_audio/de2_neutral_p003213.wav,neutral
synthesized_audio/de2_bored_p003214.wav,boredom
synthesized_audio/de2_scared_p003215.wav,fear
synthesized_audio/de3_happy_p003216.wav,happiness
synthesized_audio/de3_angry_p003217.wav,anger
synthesized_audio/de3_sad_p003218.wav,sadness
synthesized_audio/de3_neutral_p003219.wav,neutral
synthesized_audio/de3_bored_p003220.wav,boredom
synthesized_audio/de3_scared_p003221.wav,fear
synthesized_audio/de4_happy_p003222.wav,happiness
synthesized_audio/de4_angry_p003223.wav,anger
synthesized_audio/de4_neutral_p003225.wav,neutral
synthesized_audio/de4_bored_p003226.wav,boredom
synthesized_audio/de4_scared_p003227.wav,fear
synthesized_audio/de1_happy_p003240.wav,happiness
synthesized_audio/de1_angry_p003241.wav,anger
synthesized_audio/de1_neutral_p003243.wav,neutral
synthesized_audio/de1_bored_p003244.wav,boredom
synthesized_audio/de2_happy_p003246.wav,happiness
synthesized_audio/de2_angry_p003247.wav,anger
synthesized_audio/de2_neutral_p003249.wav,neutral
synthesized_audio/de2_scared_p003251.wav,fear
synthesized_audio/de3_angry_p003253.wav,anger
synthesized_audio/de3_sad_p003254.wav,sadness
synthesized_audio/de3_neutral_p003255.wav,neutral
synthesized_audio/de3_bored_p003256.wav,boredom
synthesized_audio/de3_scared_p003257.wav,fear
synthesized_audio/de4_happy_p003258.wav,happiness
synthesized_audio/de4_angry_p003259.wav,anger
synthesized_audio/de4_sad_p003260.wav,sadness
synthesized_audio/de4_neutral_p003261.wav,neutral
synthesized_audio/de4_bored_p003262.wav,boredom
synthesized_audio/de1_sad_p003278.wav,sadness
synthesized_audio/de1_neutral_p003279.wav,neutral
synthesized_audio/de1_scared_p003281.wav,fear
synthesized_audio/de2_angry_p003283.wav,anger
synthesized_audio/de2_neutral_p003285.wav,neutral
synthesized_audio/de2_bored_p003286.wav,boredom
synthesized_audio/de2_scared_p003287.wav,fear
synthesized_audio/de3_happy_p003288.wav,happiness
synthesized_audio/de3_bored_p003292.wav,boredom
synthesized_audio/de4_happy_p003294.wav,happiness
synthesized_audio/de4_angry_p003295.wav,anger
synthesized_audio/de4_sad_p003296.wav,sadness
synthesized_audio/de4_neutral_p003297.wav,neutral
synthesized_audio/de4_bored_p003298.wav,boredom
synthesized_audio/de4_scared_p003299.wav,fear
synthesized_audio/de1_happy_p003312.wav,happiness
synthesized_audio/de1_neutral_p003315.wav,neutral
synthesized_audio/de1_bored_p003316.wav,boredom
synthesized_audio/de2_happy_p003318.wav,happiness
synthesized_audio/de2_angry_p003319.wav,anger
synthesized_audio/de2_neutral_p003321.wav,neutral
synthesized_audio/de2_bored_p003322.wav,boredom
synthesized_audio/de2_scared_p003323.wav,fear
synthesized_audio/de3_happy_p003324.wav,happiness
synthesized_audio/de3_sad_p003326.wav,sadness
synthesized_audio/de3_scared_p003329.wav,fear
synthesized_audio/de4_happy_p003330.wav,happiness
synthesized_audio/de4_angry_p003331.wav,anger
synthesized_audio/de4_neutral_p003333.wav,neutral
synthesized_audio/de4_bored_p003334.wav,boredom
synthesized_audio/de4_scared_p003335.wav,fear
synthesized_audio/de1_happy_p003348.wav,happiness
synthesized_audio/de1_angry_p003349.wav,anger
synthesized_audio/de1_neutral_p003351.wav,neutral
synthesized_audio/de2_happy_p003354.wav,happiness
synthesized_audio/de2_sad_p003356.wav,sadness
synthesized_audio/de2_neutral_p003357.wav,neutral
synthesized_audio/de2_bored_p003358.wav,boredom
synthesized_audio/de2_scared_p003359.wav,fear
synthesized_audio/de3_happy_p003360.wav,happiness
synthesized_audio/de3_angry_p003361.wav,anger
synthesized_audio/de3_sad_p003362.wav,sadness
synthesized_audio/de3_neutral_p003363.wav,neutral
synthesized_audio/de3_bored_p003364.wav,boredom
synthesized_audio/de3_scared_p003365.wav,fear
synthesized_audio/de4_happy_p003366.wav,happiness
synthesized_audio/de4_angry_p003367.wav,anger
synthesized_audio/de4_neutral_p003369.wav,neutral
synthesized_audio/de4_bored_p003370.wav,boredom
synthesized_audio/de4_scared_p003371.wav,fear
synthesized_audio/de1_happy_p003384.wav,happiness
synthesized_audio/de1_neutral_p003387.wav,neutral
synthesized_audio/de1_scared_p003389.wav,fear
synthesized_audio/de2_happy_p003390.wav,happiness
synthesized_audio/de2_angry_p003391.wav,anger
synthesized_audio/de2_neutral_p003393.wav,neutral
synthesized_audio/de3_happy_p003396.wav,happiness
synthesized_audio/de4_happy_p003402.wav,happiness
synthesized_audio/de4_sad_p003404.wav,sadness
synthesized_audio/de4_neutral_p003405.wav,neutral
synthesized_audio/de4_bored_p003406.wav,boredom
synthesized_audio/de4_scared_p003407.wav,fear
synthesized_audio/de1_happy_p003420.wav,happiness
synthesized_audio/de1_bored_p003424.wav,boredom
synthesized_audio/de1_scared_p003425.wav,fear
synthesized_audio/de2_happy_p003426.wav,happiness
synthesized_audio/de2_angry_p003427.wav,anger
synthesized_audio/de2_sad_p003428.wav,sadness
synthesized_audio/de2_bored_p003430.wav,boredom
synthesized_audio/de3_happy_p003432.wav,happiness
